poi,text,like_count,published_at,video_id,video_title,sentiment,sentiment_score
Tha Phae Gate,"Hello Renata Pereira How are you?
During a pandemic like now, we definitely miss holidays both inside and outside the country. But we also shouldn't underestimate covid-19, where millions of people died and dozens of people were infected. Therefore we must continue to comply with health protocols that have been established by the government and WHO. I pray to God almighty, I wish you and your family a long and healthy life. Greetings from Indonesia🇮🇩
I also wish to wish you a Merry Christmas For those who celebrate and happy new year.",0,2020-12-09T04:18:47Z,RlFTQvSY4_k,THAILAND: Chiang Mai Old City - Best things to do | day and night 🌞🌛,negative,0.866
Tha Phae Gate,Chang Mai is very busy because there’s a lot of traffic coming through here,2,2020-12-09T06:17:43Z,RlFTQvSY4_k,THAILAND: Chiang Mai Old City - Best things to do | day and night 🌞🌛,negative,0.7084
Tha Phae Gate,"Is it safe to be there with the covid-19 , can we go there as an European visite Thailand.? Love your travel video .",1,2020-12-11T01:09:50Z,RlFTQvSY4_k,THAILAND: Chiang Mai Old City - Best things to do | day and night 🌞🌛,neutral,0.4926
Tha Phae Gate,"Hey! I love your video. I think it is nicely shot and very informative. I can see that you have learned the culture and etiquettes before coming to Thailand. However, there is a few incorrect information here. Firstly, despite the way it’s written, Thailand or Thai is pronounced with the T not Th. Secondly, the dragon you saw is actually not a dragon, it is called Phaya-nak(พญานาค). It’s like a holy snake, unlike dragon which is related to Chinese culture. Thirdly, the reason why Thai people walk around the pagoda in circle 3 times is actually not related to the elephant but the 3 jewels. There are three jewels in Buddhism: the Buddha, the teaching, and the disciples(monks).",1,2020-12-30T18:55:33Z,RlFTQvSY4_k,THAILAND: Chiang Mai Old City - Best things to do | day and night 🌞🌛,positive,0.7289
Tha Phae Gate,I don't see the attraction of temples after the first few. Chiangmai is a great place to holiday and retire tho.,0,2020-12-09T22:32:56Z,RlFTQvSY4_k,THAILAND: Chiang Mai Old City - Best things to do | day and night 🌞🌛,neutral,0.373
Tha Phae Gate,Thailand peoples can choose religion by themself. We have many Thai peoples that they can choose to be Islam or Christian or buddhism. because We are freedom country even We have more than 70% of Buddhism but our government take care every one same thing. It's heaven for every thai peoples. Thank you so much.,2,2020-12-12T07:30:44Z,RlFTQvSY4_k,THAILAND: Chiang Mai Old City - Best things to do | day and night 🌞🌛,neutral,0.4595
Tha Phae Gate,It's beautiful temples Thailand.... very hestrorical...🙏🙄,1,2020-12-10T12:29:27Z,RlFTQvSY4_k,THAILAND: Chiang Mai Old City - Best things to do | day and night 🌞🌛,neutral,0.4948
Tha Phae Gate,"Chiang Mai is most famous for its beautiful ancient temples, though there is much more to see and do. The striking mountainous landscape around the city provides a lot of wonderful natural attractions and is home to two tribal villages.",1,2020-12-10T02:07:29Z,RlFTQvSY4_k,THAILAND: Chiang Mai Old City - Best things to do | day and night 🌞🌛,positive,0.8611
Tha Phae Gate,When did you visit Chiangmai krub?,1,2020-12-11T17:07:08Z,RlFTQvSY4_k,THAILAND: Chiang Mai Old City - Best things to do | day and night 🌞🌛,neutral,0.6403
Tha Phae Gate,"The dragon is actually called a naga, a mythical water serpent that Hindus and Buddhists believe dwell in rivers and streams. Buddhist legend goes that the king of nagas once listened to a sermon of the Buddha and was so move he wanted to become a monk, but Buddha did not allow this because only humans could become monks. So in despair, the Naga king asked to be the protector of Buddhism and that before all monks are to be ordained that they be called Naga so that the merit from their action may help him one day become human and have an opportunity to enter the monk hood and follow in Buddha’s teachings as well.",1,2021-01-31T16:44:20Z,RlFTQvSY4_k,THAILAND: Chiang Mai Old City - Best things to do | day and night 🌞🌛,neutral,0.4314
Tha Phae Gate,"The “Dragon” or Naga is also a mythical creature who learned of Buddha’s teachings and wanted to achieve Nirvana, but Buddha said Nirvana can only be achieve as a human in this realm, and heartbroken, the naga asked to become the guardian of Buddha and Buddhism, until he can attain a human birth, and achieve nirvana and liberation from samsara.

When a person is ordained as a monk, one of the question they must answer is “are you human?”. Since a naga cannot lie, he will not be allowed to be ordained. To pay homage to the devotion of the naga, the period before a man becomes a monk, he is referred to as “naga”, and each time someone is ordained and becomes a good monk, the naga earns good karma that will him achieve Nirvana when his time is come in his human existence.

In mainland Southeast Asia, some folk beliefs still consider the naga their ancestor.",0,2022-08-20T08:17:36Z,RlFTQvSY4_k,THAILAND: Chiang Mai Old City - Best things to do | day and night 🌞🌛,neutral,0.4053
Tha Phae Gate,Enjoyed your presentation.  Not sure if it has been mentioned by the 'dragons' are actually naga.  Naga are the protectors of temples (wat) and frighten away evil.  Naga protected the Buddha while he meditated under the Bodhi tree.  The Naga told the Buddha it wanted to enter the temple and the Buddha told the Naga it is only for humans so the Buddha taught the Naga the five precepts so the Naga could practice and maybe come back as a human in the next life.  That's basically how I know the story.,1,2021-02-19T22:55:23Z,RlFTQvSY4_k,THAILAND: Chiang Mai Old City - Best things to do | day and night 🌞🌛,neutral,0.3669
Tha Phae Gate,I am Thai. Chiangmai is my hometown and i am stay here. Thank you so much for your superb video.  Normally foreign tourists in Thailand love Bangkok the most but Thai tourists love Chiangmai the most. Cost of living here is more cheaper than Bangkok and the south of Thailand. Personally i think one month is not enough to travel around Chiangmai. Some of my customer come here every year. Kop Khun Krup. 😊,1,2020-12-10T12:19:09Z,RlFTQvSY4_k,THAILAND: Chiang Mai Old City - Best things to do | day and night 🌞🌛,positive,0.7458
Tha Phae Gate,Hi!!! Idk if you're gonna read this comment.. Wanna ask.. do you think it's walkable enough for tourists around 2-3 hours just inside the square? I plan to spend my morning before checkout (12pm) inside the square..,0,2026-02-04T14:44:48Z,RlFTQvSY4_k,THAILAND: Chiang Mai Old City - Best things to do | day and night 🌞🌛,neutral,0.6875
Tha Phae Gate,"A monk in Wat Sri supan  told me one of the reason women are prohibited in certain Sacre venue, is that Thai believe that Sacre objects that buried under have certain energy/Aura/Qi that may harm/effect women's health especially during their menstruation",1,2021-01-28T06:18:58Z,RlFTQvSY4_k,THAILAND: Chiang Mai Old City - Best things to do | day and night 🌞🌛,negative,0.8721
Tha Phae Gate,How's the place in June? Are the night markets operating in June?,0,2022-01-22T17:52:39Z,RlFTQvSY4_k,THAILAND: Chiang Mai Old City - Best things to do | day and night 🌞🌛,neutral,0.8547
Tha Phae Gate,"Most of Chiang Mai's ancient ruins are in perfect condition, having survived the destruction of the past war. When Burma will raise an army to attack Ayutthaya, it will use Chiang Mai as a place to store food supplies. When the Lan Xang Kingdom of Laos wanted to expand the kingdom, it annexed Chiang Mai in its power. There was only one time Chiang Mai was almost destroyed when King Chai Rachathirat of Ayutthaya raised an army to defeat Chiang Mai, who had fallen under the influence of Lan Xang. Chiang Mai then agreed to swamipak to Ayutthaya. https://www.youtube.com/watch?v=MOSMmm3FAHQ",0,2020-12-23T15:34:02Z,RlFTQvSY4_k,THAILAND: Chiang Mai Old City - Best things to do | day and night 🌞🌛,neutral,0.4593
Tha Phae Gate,"Honestly why bother showing the temples , the internet is full of it . Why not the food streets and culture .",0,2022-11-30T10:11:49Z,RlFTQvSY4_k,THAILAND: Chiang Mai Old City - Best things to do | day and night 🌞🌛,neutral,0.6719
Tha Phae Gate,"I still cannot answer ... Why the name is Candi Prambanan (temple)  .. and Candi Borobudur (temple)
Not Pura 'cause Hinduism like in Bali.
Maybe .. the place is so big",0,2020-12-09T23:21:14Z,RlFTQvSY4_k,THAILAND: Chiang Mai Old City - Best things to do | day and night 🌞🌛,neutral,0.6042
Tha Phae Gate,Beautiful Chiang Mai....amazing walk👍,0,2025-02-06T07:03:28Z,O7v4vs-dZx0,🇹🇭 4K HDR | Night Walk in Chiang Mai Thailand | Tha Phae Sunday Walking Street 2,positive,0.9017
Tha Phae Gate,Such a beautiful place. I need to go back because this place feels like home to me. Very welcoming and inviting people. Very beautiful woman at 21:16.,0,2024-01-28T15:34:26Z,O7v4vs-dZx0,🇹🇭 4K HDR | Night Walk in Chiang Mai Thailand | Tha Phae Sunday Walking Street 2,positive,0.912
Night Bazaar,Omg I wanna go there so bad! I’ve never been out of the states before but your videos always cheer me up and make me want to explore the world more and more! Someday when I travel I will be visiting every single spot in ever single city! Live your videos so much Baochi!,209,2025-09-08T04:32:48Z,jJf5lWdXb5w,Every clothes at $3 shop in Thailand 🇹🇭,positive,0.7468
Night Bazaar,I’m in Thailand now. Was wondering where this shop is?,0,2026-03-31T12:17:26Z,jJf5lWdXb5w,Every clothes at $3 shop in Thailand 🇹🇭,neutral,0.8511
Night Bazaar,Remember that 100 might only be 3 dollars in american but for ppl In thailand its the same as an amsrican paying 100 here for a top ppl in thailand are poor and live in bad conditions unless u are rich and the yearly pay for an average citizens is small and rent is high they can barely afford food and rent,5,2025-09-21T06:03:25Z,jJf5lWdXb5w,Every clothes at $3 shop in Thailand 🇹🇭,negative,0.8349
Night Bazaar,"Where is the location, im going to thailand soon ❤",0,2026-03-28T00:28:00Z,jJf5lWdXb5w,Every clothes at $3 shop in Thailand 🇹🇭,neutral,0.4852
Night Bazaar,"Wait, do you live in thailand? Like i saw many of ur videos that related to thailand. Genuine question, nothing offensive tho",1,2025-09-03T12:11:20Z,jJf5lWdXb5w,Every clothes at $3 shop in Thailand 🇹🇭,neutral,0.5032
Night Bazaar,Is chatuchak market open everyday or only on weekends?,0,2026-01-16T12:55:54Z,y2DzsyB7sHg,YOU HAVE TO SHOP HERE IN BANGKOK ! 5 Best Markets to Shop in Thailand,neutral,0.7163
Night Bazaar,I love you bangkok even though lm khmer i stilll love bangkok bangkok is my favrate place in the world no one will ever replace it i love the brige the most even though lm 9 i like city trafic shopping and i even get to see my favorate car in bangkok i wamt to go again bit i cant becuase my parent is busy in the new year😢😢i hope in 2025 one day i can go to bangkok❤❤❤😢😢😢😢,3,2024-12-27T04:40:39Z,y2DzsyB7sHg,YOU HAVE TO SHOP HERE IN BANGKOK ! 5 Best Markets to Shop in Thailand,neutral,0.5944
Night Bazaar,"Hiii . I just wanted to ask something . I am going on a college trip where only one meal will be provided plus accommodation.  Sightseeing , transport amd food is on us. So im carrying 6000 thai baht  for 5 days . Is it enough",0,2026-01-06T08:02:48Z,y2DzsyB7sHg,YOU HAVE TO SHOP HERE IN BANGKOK ! 5 Best Markets to Shop in Thailand,neutral,0.555
Night Bazaar,"Hi, what's the cost of visiting how much did you spent on your tour? Pls help me",0,2025-05-10T08:38:53Z,y2DzsyB7sHg,YOU HAVE TO SHOP HERE IN BANGKOK ! 5 Best Markets to Shop in Thailand,neutral,0.8068
Night Bazaar,I was today in Platinum mall and Pratunam Market. Sorry but quality is terrible. I don't recommend.,1,2025-11-17T17:54:53Z,y2DzsyB7sHg,YOU HAVE TO SHOP HERE IN BANGKOK ! 5 Best Markets to Shop in Thailand,negative,0.9334
Night Bazaar,May I know the difference between chatuchak and pratunam market? Both are street markets but what are best things to buy from respective street markets?,0,2025-10-15T08:02:02Z,y2DzsyB7sHg,YOU HAVE TO SHOP HERE IN BANGKOK ! 5 Best Markets to Shop in Thailand,neutral,0.6767
Night Bazaar,is chatuchak market open on fridays?,0,2024-11-11T18:33:42Z,y2DzsyB7sHg,YOU HAVE TO SHOP HERE IN BANGKOK ! 5 Best Markets to Shop in Thailand,neutral,0.6248
Night Bazaar,The camera looks good for night vlogging. Best wishes,4,2024-04-24T12:36:33Z,mXegSSkN7zw,Where To Buy First Copy Items In BANGKOK | Fake Night Markets Shopping Prices #l,positive,0.9212
Night Bazaar,"Great quality picture and sound quality.
In your opinion, if I wanted to buy good - High quality items, which is the best market to visit?",6,2024-05-03T08:04:16Z,mXegSSkN7zw,Where To Buy First Copy Items In BANGKOK | Fake Night Markets Shopping Prices #l,positive,0.7063
Night Bazaar,"Early morning, watch LLT at Suvarnabhumi with a hot coffee, best deal😅 welcome Thailand 🇹🇭, stay safe 🙏🇹🇭",1,2024-04-25T00:08:15Z,mXegSSkN7zw,Where To Buy First Copy Items In BANGKOK | Fake Night Markets Shopping Prices #l,positive,0.8033
Night Bazaar,I've visited Pratunam market a couple of times during the day but never at night and never been to Patpong night market. I'll have to visit both places on my next trip. Cheers Arsen.,1,2024-04-24T23:38:26Z,mXegSSkN7zw,Where To Buy First Copy Items In BANGKOK | Fake Night Markets Shopping Prices #l,neutral,0.5027
Night Bazaar,"Hi your night cam picture quality is good!
Many thanks for sharing this night time shopping experience in Patpong, MBK and Pratunam as am more of an old school type guy who prefers to be their at these places more than the posh luxury malls.
For me the vibe that these places offers where people keep coming back to bkk..",0,2024-04-25T12:08:16Z,mXegSSkN7zw,Where To Buy First Copy Items In BANGKOK | Fake Night Markets Shopping Prices #l,neutral,0.6876
Night Bazaar,Pratunam is the place i visit every evening while in BKK. Thank you so much and greetings from Uganda in East Africa ❤,4,2024-04-25T08:17:40Z,mXegSSkN7zw,Where To Buy First Copy Items In BANGKOK | Fake Night Markets Shopping Prices #l,positive,0.8332
Night Bazaar,"love the video! my brother usually buys from this online store wristova, they have high-quality super clones! please make a video on it as well, deff worth it!!",1,2024-09-19T07:51:20Z,mXegSSkN7zw,Where To Buy First Copy Items In BANGKOK | Fake Night Markets Shopping Prices #l,positive,0.8895
Night Bazaar,Please tell me the name of this night market in BKK,0,2024-05-06T10:30:49Z,mXegSSkN7zw,Where To Buy First Copy Items In BANGKOK | Fake Night Markets Shopping Prices #l,neutral,0.7004
Night Bazaar,Where do you recommend we buy travel bags Arsen? Thanks for your content! So informative!,1,2024-04-25T07:10:41Z,mXegSSkN7zw,Where To Buy First Copy Items In BANGKOK | Fake Night Markets Shopping Prices #l,positive,0.8408
Night Bazaar,Patpong night market is way to touristy and expensive.,4,2024-08-11T02:16:57Z,mXegSSkN7zw,Where To Buy First Copy Items In BANGKOK | Fake Night Markets Shopping Prices #l,negative,0.9158
Night Bazaar,Patpong died long time ago many foreigners know scam overpriced area.,0,2024-12-21T09:52:31Z,mXegSSkN7zw,Where To Buy First Copy Items In BANGKOK | Fake Night Markets Shopping Prices #l,negative,0.8806
